sim	toetseenheid	functie	toetshoogte	volume	oppervlakte	percentage
2	1113	hoogwaardig	2.5	0	0	0
2	1113	stedelijk	0	0	0	0
2	1114	grasland	1.31	0	0	0
2	1114	akkerbouw	1.11	1.4	25	100
2	1114	hoogwaardig	0.88	0	0	0
2	1114	stedelijk	1.43	0	0	0
2	1122	grasland	0	0	0	0
2	1122	akkerbouw	0	0	0	0
2	1122	hoogwaardig	0	0	0	0
2	1122	stedelijk	0	0	0	0
2	1134	grasland	1.07	3661.29	28100	24.3
2	1134	akkerbouw	0	0	0	0
2	1134	hoogwaardig	0	0	0	0
2	1134	stedelijk	1.35	0	0	0
2	1121	grasland	0	0	0	0
2	1121	akkerbouw	0	0	0	0
2	1121	hoogwaardig	0	0	0	0
2	1121	stedelijk	0	0	0	0
2	1131	grasland	1.06	12943.81	94925	69
2	1131	akkerbouw	0	0	0	0
2	1131	hoogwaardig	0.7	0	0	0
2	1131	stedelijk	0	0	0	0
2	1129	grasland	1.14	7276.32	77400	56.26
2	1129	akkerbouw	1.21	4.67	25	100
2	1129	hoogwaardig	1.09	0	0	0
2	1129	stedelijk	0	0	0	0
2	1116	grasland	0	0	0	0
2	1116	akkerbouw	0	0	0	0
2	1116	hoogwaardig	0	0	0	0
2	1116	stedelijk	0	0	0	0
2	1117	grasland	1.1	0	0	0
2	1117	akkerbouw	0.39	28.88	100	80
2	1117	hoogwaardig	-0.01	205.88	450	3.37
2	1117	stedelijk	0.93	7.15	25	100
2	1128	grasland	1.02	23182.12	122125	79.5
2	1128	akkerbouw	0.88	15.79	50	66.67
2	1128	hoogwaardig	0.6	91.55	1475	3.96
2	1128	stedelijk	0.85	24.23	150	85.71
2	1252	grasland	1.05	0	0	0
2	1252	akkerbouw	1.62	0	0	0
2	1252	hoogwaardig	1.04	0	0	0
2	1252	stedelijk	0	0	0	0
2	1135	grasland	0.97	14053.36	103175	47.43
2	1135	akkerbouw	1.48	0	0	0
2	1135	hoogwaardig	-0.07	26.79	50	5.56
2	1135	stedelijk	1.51	0	0	0
2	1132	grasland	1.12	757.83	11225	23.31
2	1132	akkerbouw	1.16	3.39	25	100
2	1132	hoogwaardig	0.8	0	0	0
2	1132	stedelijk	1.39	0	0	0
2	1120	grasland	0.82	1287.25	6675	87.83
2	1120	akkerbouw	0	0	0	0
2	1120	hoogwaardig	0	0	0	0
2	1120	stedelijk	0	0	0	0
2	1136	grasland	1.04	33148.9	245650	58.12
2	1136	akkerbouw	0.99	43.23	200	66.67
2	1136	hoogwaardig	0.89	0	0	0
2	1136	stedelijk	0.92	11.73	50	28.57
2	1993	grasland	1.06	0	0	0
2	1993	akkerbouw	0.93	10.34	50	100
2	1993	hoogwaardig	0.78	10.75	225	7.5
2	1993	stedelijk	0.93	28.53	100	100
2	1152	grasland	1.09	100470.54	325750	87.8
2	1152	akkerbouw	0	0	0	0
2	1152	hoogwaardig	0.99	0	0	0
2	1152	stedelijk	1.23	7.8	75	100
2	1137	grasland	1.02	24847.4	179200	61.96
2	1137	akkerbouw	1.3	2.08	25	33.33
2	1137	hoogwaardig	0.53	113.82	250	1.37
2	1137	stedelijk	1.22	0	0	0
2	1145	grasland	1.03	56641.77	266850	78.31
2	1145	akkerbouw	0	0	0	0
2	1145	hoogwaardig	0.07	164.03	850	14.66
2	1145	stedelijk	0	0	0	0
2	1256	grasland	0.95	0	0	0
2	1256	akkerbouw	1.22	0	0	0
2	1256	hoogwaardig	0.9	0	0	0
2	1256	stedelijk	0.95	3.63	25	33.33
2	1416	grasland	-0.31	877.54	1850	45.4
2	1416	akkerbouw	-0.24	61.76	125	50
2	1416	hoogwaardig	-0.31	3928.77	9050	26.89
2	1416	stedelijk	1.18	0	0	0
2	1991	grasland	0.88	0	0	0
2	1991	akkerbouw	0	0	0	0
2	1991	hoogwaardig	0	0	0	0
2	1991	stedelijk	0	0	0	0
2	1130	grasland	0.73	933.07	3850	81.91
2	1130	akkerbouw	0.94	24.3	75	37.5
2	1130	hoogwaardig	0.42	200.66	825	1.73
2	1130	stedelijk	0.78	10.16	50	14.29
2	1146	grasland	1.03	42751.35	171400	90.2
2	1146	akkerbouw	0.57	54.84	125	83.33
2	1146	hoogwaardig	0.92	0	0	0
2	1146	stedelijk	1	20.82	100	57.14
2	1253	grasland	1.04	0	0	0
2	1253	akkerbouw	1.14	0.71	25	100
2	1253	hoogwaardig	0.95	0	0	0
2	1253	stedelijk	0	0	0	0
2	1254	grasland	0.98	0	0	0
2	1254	akkerbouw	0.9	4.25	50	100
2	1254	hoogwaardig	0.92	0	0	0
2	1254	stedelijk	0.85	7.47	50	66.67
2	1289	grasland	1.07	0	0	0
2	1289	akkerbouw	1.4	0	0	0
2	1289	hoogwaardig	0.18	22.59	125	10
2	1289	stedelijk	0	0	0	0
2	1153	grasland	1.05	0	0	0
2	1153	akkerbouw	1.51	0	0	0
2	1153	hoogwaardig	0.7	0	0	0
2	1153	stedelijk	1.77	0	0	0
2	1139	grasland	0	0	0	0
2	1139	akkerbouw	0	0	0	0
2	1139	hoogwaardig	0	0	0	0
2	1139	stedelijk	0	0	0	0
2	1141	grasland	0	0	0	0
2	1141	akkerbouw	0	0	0	0
2	1141	hoogwaardig	0	0	0	0
2	1141	stedelijk	0	0	0	0
2	1994	grasland	1.43	0	0	0
2	1994	akkerbouw	0	0	0	0
2	1994	hoogwaardig	0.81	0	0	0
2	1994	stedelijk	1.53	0	0	0
2	1154	grasland	0	0	0	0
2	1154	akkerbouw	0	0	0	0
2	1154	hoogwaardig	0.72	0	0	0
2	1154	stedelijk	0	0	0	0
3	1156	grasland	1.02	0	0	0
3	1156	akkerbouw	0.58	28.28	175	70
3	1156	hoogwaardig	0.4	6808.77	29450	27.95
3	1156	stedelijk	1.07	4.59	25	50
3	1155	grasland	1.12	0	0	0
3	1155	akkerbouw	1.01	0	0	0
3	1155	hoogwaardig	1.12	0	0	0
3	1155	stedelijk	0.83	10.74	50	22.22
3	1959	grasland	1.13	0	0	0
3	1959	akkerbouw	1.16	0	0	0
3	1959	hoogwaardig	1.23	0	0	0
3	1959	stedelijk	1.68	0	0	0
3	1962	grasland	1.19	0	0	0
3	1962	akkerbouw	0	0	0	0
3	1962	hoogwaardig	3.46	0	0	0
3	1962	stedelijk	0	0	0	0
3	1955	grasland	1.42	0	0	0
3	1955	akkerbouw	1.44	0	0	0
3	1955	hoogwaardig	1.51	0	0	0
3	1955	stedelijk	1.66	0	0	0
3	1996	grasland	1.14	0	0	0
3	1996	akkerbouw	1.76	0	0	0
3	1996	hoogwaardig	1.65	0	0	0
3	1996	stedelijk	3.47	0	0	0
3	1960	grasland	1.09	0	0	0
3	1960	akkerbouw	1.45	0	0	0
3	1960	hoogwaardig	0.99	0	0	0
3	1960	stedelijk	1.58	0	0	0
3	1958	grasland	1.1	0	0	0
3	1958	akkerbouw	1.42	0	0	0
3	1958	hoogwaardig	0.18	106.7	300	9.09
3	1958	stedelijk	1.32	0	0	0
3	1957	grasland	1.03	0	0	0
3	1957	akkerbouw	1.19	0	0	0
3	1957	hoogwaardig	1.05	0	0	0
3	1957	stedelijk	1.37	0	0	0
3	1956	grasland	1.19	0	0	0
3	1956	akkerbouw	0	0	0	0
3	1956	hoogwaardig	1.06	0	0	0
3	1956	stedelijk	0	0	0	0
3	1952	grasland	1.05	0	0	0
3	1952	akkerbouw	1.58	0	0	0
3	1952	hoogwaardig	0.92	0	0	0
3	1952	stedelijk	1.25	0	0	0
3	1953	grasland	1.29	0	0	0
3	1953	akkerbouw	0	0	0	0
3	1953	hoogwaardig	1.38	0	0	0
3	1953	stedelijk	1.42	0	0	0
3	1954	grasland	1.34	0	0	0
3	1954	akkerbouw	0	0	0	0
3	1954	hoogwaardig	1.58	0	0	0
3	1954	stedelijk	2.35	0	0	0
3	1964	grasland	0.61	0	0	0
3	1964	akkerbouw	1.34	0	0	0
3	1964	hoogwaardig	0.01	57.19	150	3.73
3	1964	stedelijk	1.1	0	0	0
3	1966	grasland	1.59	0	0	0
3	1966	akkerbouw	0.98	0	0	0
3	1966	hoogwaardig	0.51	33.88	75	1.58
3	1966	stedelijk	0	0	0	0
3	1963	grasland	0.91	0	0	0
3	1963	akkerbouw	0	0	0	0
3	1963	hoogwaardig	1.81	0	0	0
3	1963	stedelijk	0	0	0	0
3	1124	grasland	1.57	0	0	0
3	1124	akkerbouw	0	0	0	0
3	1124	hoogwaardig	2.22	0	0	0
3	1124	stedelijk	0	0	0	0
3	1965	grasland	1.1	0	0	0
3	1965	akkerbouw	0	0	0	0
3	1965	hoogwaardig	-0.18	47.18	75	5.45
3	1965	stedelijk	1.82	0	0	0
3	1112	grasland	1.11	0	0	0
3	1112	akkerbouw	1.16	0	0	0
3	1112	hoogwaardig	0.9	0	0	0
3	1112	stedelijk	0.95	0	0	0
3	1947	grasland	1.35	0	0	0
3	1947	akkerbouw	2.18	0	0	0
3	1947	hoogwaardig	1.83	0	0	0
3	1947	stedelijk	1.86	0	0	0
3	1961	grasland	1.11	0	0	0
3	1961	akkerbouw	0	0	0	0
3	1961	hoogwaardig	0	0	0	0
3	1961	stedelijk	0	0	0	0
3	1123	grasland	1.61	0	0	0
3	1123	akkerbouw	0	0	0	0
3	1123	hoogwaardig	1.72	0	0	0
3	1123	stedelijk	0	0	0	0
3	1949	grasland	1.16	0	0	0
3	1949	akkerbouw	1.17	0	0	0
3	1949	hoogwaardig	0.97	0	0	0
3	1949	stedelijk	1.39	0	0	0
3	1109	grasland	1.1	0	0	0
3	1109	akkerbouw	0.47	37.34	50	9.09
3	1109	hoogwaardig	1.12	0	0	0
3	1109	stedelijk	1.35	0	0	0
3	1948	grasland	1.21	0	0	0
3	1948	akkerbouw	1.78	0	0	0
3	1948	hoogwaardig	1.08	0	0	0
3	1948	stedelijk	0	0	0	0
3	1107	grasland	1.42	0	0	0
3	1107	akkerbouw	1.82	0	0	0
3	1107	hoogwaardig	1.73	0	0	0
3	1107	stedelijk	2.77	0	0	0
3	1950	grasland	1.02	0	0	0
3	1950	akkerbouw	1.12	0	0	0
3	1950	hoogwaardig	0.48	192.08	675	1.68
3	1950	stedelijk	0.06	22.85	25	33.33
3	671	grasland	0.98	0	0	0
3	671	akkerbouw	3.51	0	0	0
3	671	hoogwaardig	1.01	0	0	0
3	671	stedelijk	2.77	0	0	0
3	1099	grasland	0	0	0	0
3	1099	akkerbouw	0	0	0	0
3	1099	hoogwaardig	0.49	315.81	1675	6.49
3	1099	stedelijk	0	0	0	0
3	1835	grasland	1.14	0	0	0
3	1835	akkerbouw	0	0	0	0
3	1835	hoogwaardig	1.16	0	0	0
3	1835	stedelijk	0	0	0	0
3	1951	grasland	1.04	0	0	0
3	1951	akkerbouw	1.36	0	0	0
3	1951	hoogwaardig	1.07	0	0	0
3	1951	stedelijk	1.27	0	0	0
3	1836	grasland	1.08	0	0	0
3	1836	akkerbouw	1.13	0	0	0
3	1836	hoogwaardig	1.24	0	0	0
3	1836	stedelijk	1.53	0	0	0
3	1992	grasland	0	0	0	0
3	1992	akkerbouw	0	0	0	0
3	1992	hoogwaardig	1.33	0	0	0
3	1992	stedelijk	0	0	0	0
3	1106	grasland	1.4	0	0	0
3	1106	akkerbouw	0	0	0	0
3	1106	hoogwaardig	2.15	0	0	0
3	1106	stedelijk	0	0	0	0
3	1976	grasland	0	0	0	0
3	1976	akkerbouw	0	0	0	0
3	1976	hoogwaardig	2.24	0	0	0
3	1976	stedelijk	0	0	0	0
3	1838	grasland	1.07	0	0	0
3	1838	akkerbouw	1.48	0	0	0
3	1838	hoogwaardig	1.28	0	0	0
3	1838	stedelijk	0	0	0	0
3	1105	grasland	1.09	0	0	0
3	1105	akkerbouw	1.41	0	0	0
3	1105	hoogwaardig	1.29	0	0	0
3	1105	stedelijk	1.27	0	0	0
3	1974	grasland	0	0	0	0
3	1974	akkerbouw	0	0	0	0
3	1974	hoogwaardig	0	0	0	0
3	1974	stedelijk	0	0	0	0
3	1939	grasland	1.04	0	0	0
3	1939	akkerbouw	0	0	0	0
3	1939	hoogwaardig	1.35	0	0	0
3	1939	stedelijk	0	0	0	0
3	1104	grasland	1.19	0	0	0
3	1104	akkerbouw	0	0	0	0
3	1104	hoogwaardig	2.06	0	0	0
3	1104	stedelijk	0	0	0	0
3	1102	grasland	1.43	0	0	0
3	1102	akkerbouw	1.6	0	0	0
3	1102	hoogwaardig	2.35	0	0	0
3	1102	stedelijk	0	0	0	0
3	1108	grasland	1.15	0	0	0
3	1108	akkerbouw	2.18	0	0	0
3	1108	hoogwaardig	0	0	0	0
3	1108	stedelijk	0	0	0	0
3	1938	grasland	1	0	0	0
3	1938	akkerbouw	1.31	0	0	0
3	1938	hoogwaardig	0.67	0	0	0
3	1938	stedelijk	1.26	0	0	0
3	1101	grasland	1.38	0	0	0
3	1101	akkerbouw	1.54	0	0	0
3	1101	hoogwaardig	1.75	0	0	0
3	1101	stedelijk	1.64	0	0	0
3	1111	grasland	1.06	0	0	0
3	1111	akkerbouw	1.22	0	0	0
3	1111	hoogwaardig	1.1	0	0	0
3	1111	stedelijk	0.96	0	0	0
3	1100	grasland	1.42	0	0	0
3	1100	akkerbouw	1.37	0	0	0
3	1100	hoogwaardig	1.43	0	0	0
3	1100	stedelijk	1.5	0	0	0
3	1946	grasland	1.17	0	0	0
3	1946	akkerbouw	0	0	0	0
3	1946	hoogwaardig	0.35	9.28	25	3.33
3	1946	stedelijk	0	0	0	0
3	1103	grasland	1.21	0	0	0
3	1103	akkerbouw	2.12	0	0	0
3	1103	hoogwaardig	2.11	0	0	0
3	1103	stedelijk	2.04	0	0	0
3	1937	grasland	0.93	0	0	0
3	1937	akkerbouw	0.57	10.14	50	12.5
3	1937	hoogwaardig	0.25	1075.11	2125	1.77
3	1937	stedelijk	0.12	34.87	50	12.5
3	1945	grasland	0.93	0	0	0
3	1945	akkerbouw	1.27	0	0	0
3	1945	hoogwaardig	0.74	0	0	0
3	1945	stedelijk	1.23	0	0	0
3	1414	grasland	1.17	0	0	0
3	1414	akkerbouw	0.81	0	0	0
3	1414	hoogwaardig	0.68	0	0	0
3	1414	stedelijk	0.5	5.06	25	3.85
3	1995	grasland	1.11	0	0	0
3	1995	akkerbouw	1.23	0	0	0
3	1995	hoogwaardig	1.02	0	0	0
3	1995	stedelijk	0	0	0	0
3	1296	grasland	0	0	0	0
3	1296	akkerbouw	0	0	0	0
3	1296	hoogwaardig	0	0	0	0
3	1296	stedelijk	0	0	0	0
3	1125	grasland	0.96	0	0	0
3	1125	akkerbouw	1.51	0	0	0
3	1125	hoogwaardig	0.66	46.59	350	1.32
3	1125	stedelijk	0.7	21.73	100	33.33
3	1413	grasland	1.33	0	0	0
3	1413	akkerbouw	0	0	0	0
3	1413	hoogwaardig	0.44	0	0	0
3	1413	stedelijk	0	0	0	0
3	1411	grasland	1.22	0	0	0
3	1411	akkerbouw	1.08	0	0	0
3	1411	hoogwaardig	1.05	0	0	0
3	1411	stedelijk	0.65	1.32	25	20
3	1126	grasland	1.02	0	0	0
3	1126	akkerbouw	1.45	0	0	0
3	1126	hoogwaardig	0.68	92.31	550	2.7
3	1126	stedelijk	0.09	94.69	125	55.56
3	1110	grasland	1.07	0	0	0
3	1110	akkerbouw	0	0	0	0
3	1110	hoogwaardig	0.86	0	0	0
3	1110	stedelijk	1.27	0	0	0
3	1257	grasland	1.2	0	0	0
3	1257	akkerbouw	0.86	0	0	0
3	1257	hoogwaardig	0.73	0	0	0
3	1257	stedelijk	0.9	6.08	50	16.67
3	1119	grasland	0	0	0	0
3	1119	akkerbouw	0	0	0	0
3	1119	hoogwaardig	0	0	0	0
3	1119	stedelijk	0	0	0	0
3	1127	grasland	0.98	0	0	0
3	1127	akkerbouw	0.98	0	0	0
3	1127	hoogwaardig	0.48	37.28	200	6.9
3	1127	stedelijk	0.96	64.99	150	100
3	1255	grasland	1.11	0	0	0
3	1255	akkerbouw	1.14	0	0	0
3	1255	hoogwaardig	1.05	0	0	0
3	1255	stedelijk	1.2	0	0	0
3	1113	grasland	0	0	0	0
3	1113	akkerbouw	0	0	0	0
3	1113	hoogwaardig	2.53	0	0	0
3	1113	stedelijk	0	0	0	0
3	1114	grasland	1.35	0	0	0
3	1114	akkerbouw	0	0	0	0
3	1114	hoogwaardig	0.91	0	0	0
3	1114	stedelijk	1.31	0	0	0
3	1122	grasland	0	0	0	0
3	1122	akkerbouw	0	0	0	0
3	1122	hoogwaardig	0	0	0	0
3	1122	stedelijk	0	0	0	0
3	1134	grasland	1.1	0	0	0
3	1134	akkerbouw	0	0	0	0
3	1134	hoogwaardig	0	0	0	0
3	1134	stedelijk	0	0	0	0
3	1121	grasland	0	0	0	0
3	1121	akkerbouw	0	0	0	0
3	1121	hoogwaardig	0	0	0	0
3	1121	stedelijk	0	0	0	0
3	1131	grasland	1.09	0	0	0
3	1131	akkerbouw	1.13	0	0	0
3	1131	hoogwaardig	0.73	0	0	0
3	1131	stedelijk	0	0	0	0
3	1129	grasland	1.17	0	0	0
3	1129	akkerbouw	0	0	0	0
3	1129	hoogwaardig	1.18	0	0	0
3	1129	stedelijk	1.14	10.07	25	100
3	1116	grasland	0	0	0	0
3	1116	akkerbouw	0	0	0	0
3	1116	hoogwaardig	0	0	0	0
3	1116	stedelijk	0	0	0	0
3	1117	grasland	1.13	0	0	0
3	1117	akkerbouw	0.99	0	0	0
3	1117	hoogwaardig	0.03	128.16	275	2.05
3	1117	stedelijk	1.2	0	0	0
3	1128	grasland	1.05	0	0	0
3	1128	akkerbouw	1.07	0	0	0
3	1128	hoogwaardig	0.63	85.83	1325	3.56
3	1128	stedelijk	1.24	18.71	75	100
3	1252	grasland	1.08	0	0	0
3	1252	akkerbouw	1.37	0	0	0
3	1252	hoogwaardig	1.09	0	0	0
3	1252	stedelijk	0	0	0	0
3	1135	grasland	1	0	0	0
3	1135	akkerbouw	1	0	0	0
3	1135	hoogwaardig	0.54	7.01	25	2.63
3	1135	stedelijk	1.93	0	0	0
3	1132	grasland	1.15	0	0	0
3	1132	akkerbouw	1.05	0	0	0
3	1132	hoogwaardig	0.83	0	0	0
3	1132	stedelijk	1.33	2.48	25	50
3	1120	grasland	0.84	0	0	0
3	1120	akkerbouw	0	0	0	0
3	1120	hoogwaardig	0	0	0	0
3	1120	stedelijk	0	0	0	0
3	1136	grasland	1.07	0	0	0
3	1136	akkerbouw	0.99	0	0	0
3	1136	hoogwaardig	0.92	0	0	0
3	1136	stedelijk	1.12	87.42	300	85.71
3	1993	grasland	1.09	0	0	0
3	1993	akkerbouw	0.95	0	0	0
3	1993	hoogwaardig	0.81	0	0	0
3	1993	stedelijk	0.94	12.09	75	100
3	1152	grasland	1.12	0	0	0
3	1152	akkerbouw	1.19	0	0	0
3	1152	hoogwaardig	1.01	0	0	0
3	1152	stedelijk	0	0	0	0
3	1137	grasland	1.05	0	0	0
3	1137	akkerbouw	1.3	0	0	0
3	1137	hoogwaardig	0.58	111.38	250	1.36
3	1137	stedelijk	0	0	0	0
3	1145	grasland	1.06	0	0	0
3	1145	akkerbouw	0	0	0	0
3	1145	hoogwaardig	0.1	165.3	850	14.66
3	1145	stedelijk	0	0	0	0
3	1256	grasland	0.98	0	0	0
3	1256	akkerbouw	0.9	0	0	0
3	1256	hoogwaardig	0.94	0	0	0
3	1256	stedelijk	1.8	0	0	0
3	1416	grasland	-0.28	226.58	675	15.79
3	1416	akkerbouw	-0.21	16.42	75	75
3	1416	hoogwaardig	-0.29	1910.12	6150	18.36
3	1416	stedelijk	0.39	7.8	25	20
3	1991	grasland	0.89	0	0	0
3	1991	akkerbouw	0	0	0	0
3	1991	hoogwaardig	0	0	0	0
3	1991	stedelijk	0	0	0	0
3	1130	grasland	0.76	0	0	0
3	1130	akkerbouw	1.07	0	0	0
3	1130	hoogwaardig	0.43	198.53	800	1.68
3	1130	stedelijk	0.79	74.25	300	66.67
3	1146	grasland	1.06	0	0	0
3	1146	akkerbouw	1.07	0	0	0
3	1146	hoogwaardig	0.95	0	0	0
3	1146	stedelijk	1.45	6.41	50	66.67
3	1253	grasland	1.07	0	0	0
3	1253	akkerbouw	1.17	0	0	0
3	1253	hoogwaardig	1	0	0	0
3	1253	stedelijk	1.28	0	0	0
3	1254	grasland	1.01	0	0	0
3	1254	akkerbouw	1.1	0	0	0
3	1254	hoogwaardig	0.95	0	0	0
3	1254	stedelijk	0.86	1.49	50	50
3	1289	grasland	1.08	0	0	0
3	1289	akkerbouw	1.43	0	0	0
3	1289	hoogwaardig	0.19	4.31	25	1.92
3	1289	stedelijk	1.48	0	0	0
3	1153	grasland	1.1	0	0	0
3	1153	akkerbouw	1.73	0	0	0
3	1153	hoogwaardig	0.73	0	0	0
3	1153	stedelijk	1.16	0	0	0
3	1139	grasland	0	0	0	0
3	1139	akkerbouw	0	0	0	0
3	1139	hoogwaardig	0	0	0	0
3	1139	stedelijk	0	0	0	0
3	1141	grasland	0	0	0	0
3	1141	akkerbouw	0	0	0	0
3	1141	hoogwaardig	0	0	0	0
3	1141	stedelijk	0	0	0	0
3	1994	grasland	1.47	0	0	0
3	1994	akkerbouw	0	0	0	0
3	1994	hoogwaardig	0.85	0	0	0
3	1994	stedelijk	0	0	0	0
3	1154	grasland	0	0	0	0
3	1154	akkerbouw	0.88	0	0	0
3	1154	hoogwaardig	0.79	0	0	0
3	1154	stedelijk	0	0	0	0
4	1156	grasland	1.01	198517.77	680775	99.46
4	1156	akkerbouw	0.89	26.05	50	50
4	1156	hoogwaardig	0.38	25617.46	47150	44.71
4	1156	stedelijk	0.56	47.96	50	66.67
4	1155	grasland	1.11	70749.77	469025	38.97
4	1155	akkerbouw	0.88	24.32	125	55.56
4	1155	hoogwaardig	1.11	364.99	1925	2.54
4	1155	stedelijk	0.9	70.94	150	85.71
4	1959	grasland	1.12	17524.31	122725	29.67
4	1959	akkerbouw	0.99	8.71	50	20
4	1959	hoogwaardig	1.23	0	0	0
4	1959	stedelijk	1.11	32.54	75	60
4	1962	grasland	1.19	67.6	825	10.25
4	1962	akkerbouw	0	0	0	0
4	1962	hoogwaardig	3.43	0	0	0
4	1962	stedelijk	0	0	0	0
4	1955	grasland	1.41	2897.2	24900	57.84
4	1955	akkerbouw	1.63	0	0	0
4	1955	hoogwaardig	1.49	0	0	0
4	1955	stedelijk	0	0	0	0
4	1996	grasland	1.13	7514.66	96550	25.76
4	1996	akkerbouw	2.07	0	0	0
4	1996	hoogwaardig	1.66	0	0	0
4	1996	stedelijk	1.61	0	0	0
4	1960	grasland	1.07	21017.31	201250	32.49
4	1960	akkerbouw	1.02	3.81	25	20
4	1960	hoogwaardig	0.95	21.74	175	4.12
4	1960	stedelijk	1.56	0	0	0
4	1958	grasland	1.08	7651.33	72075	25.15
4	1958	akkerbouw	1.37	0	0	0
4	1958	hoogwaardig	0.18	299.81	550	16.54
4	1958	stedelijk	1.33	13.52	150	85.71
4	1957	grasland	1.02	30607.33	237550	32.88
4	1957	akkerbouw	1.05	3.37	25	3.7
4	1957	hoogwaardig	1.04	268.07	3375	5.21
4	1957	stedelijk	1.32	8.66	50	18.18
4	1956	grasland	1.17	15549.47	130500	28.73
4	1956	akkerbouw	1.37	0	0	0
4	1956	hoogwaardig	0.97	43.29	125	2.62
4	1956	stedelijk	1.66	0	0	0
4	1952	grasland	1.04	27972.48	234600	30.22
4	1952	akkerbouw	1	4.38	25	16.67
4	1952	hoogwaardig	0.9	736.26	6700	11.48
4	1952	stedelijk	1.39	4.48	50	25
4	1953	grasland	1.28	136371.78	665500	80.08
4	1953	akkerbouw	1.43	1.98	25	33.33
4	1953	hoogwaardig	1.37	220.39	1500	1.53
4	1953	stedelijk	1.5	9.04	50	66.67
4	1954	grasland	1.33	19426.48	144225	24.35
4	1954	akkerbouw	6.4	0	0	0
4	1954	hoogwaardig	1.56	0	0	0
4	1954	stedelijk	0	0	0	0
4	1964	grasland	0.54	27.39	50	22.22
4	1964	akkerbouw	0	0	0	0
4	1964	hoogwaardig	0.03	148.98	225	5.45
4	1964	stedelijk	1.27	4.47	50	50
4	1966	grasland	0	0	0	0
4	1966	akkerbouw	1.12	0	0	0
4	1966	hoogwaardig	0.53	191.91	950	20
4	1966	stedelijk	0.94	11.66	25	100
4	1963	grasland	0.9	32.36	175	38.89
4	1963	akkerbouw	2.41	0	0	0
4	1963	hoogwaardig	1.79	0	0	0
4	1963	stedelijk	2.1	0	0	0
4	1124	grasland	1.56	0	0	0
4	1124	akkerbouw	0	0	0	0
4	1124	hoogwaardig	2.21	0	0	0
4	1124	stedelijk	0	0	0	0
4	1965	grasland	1.1	4.46	25	11.11
4	1965	akkerbouw	2.68	0	0	0
4	1965	hoogwaardig	-0.19	97.64	150	10.91
4	1965	stedelijk	0	0	0	0
4	1112	grasland	1.09	53464.76	498150	17.43
4	1112	akkerbouw	1.05	3.94	75	12
4	1112	hoogwaardig	0.89	1027.81	9000	6.04
4	1112	stedelijk	0.99	35.74	275	68.75
4	1947	grasland	1.34	0	0	0
4	1947	akkerbouw	1.77	0	0	0
4	1947	hoogwaardig	1.11	0	0	0
4	1947	stedelijk	0	0	0	0
4	1961	grasland	1.09	1505.97	19050	41.66
4	1961	akkerbouw	0	0	0	0
4	1961	hoogwaardig	0	0	0	0
4	1961	stedelijk	0	0	0	0
4	1123	grasland	1.61	0	0	0
4	1123	akkerbouw	0	0	0	0
4	1123	hoogwaardig	1.69	0	0	0
4	1123	stedelijk	0	0	0	0
4	1949	grasland	1.14	6216.74	89775	16.03
4	1949	akkerbouw	1.7	0	0	0
4	1949	hoogwaardig	0.96	291.61	5275	16.6
4	1949	stedelijk	1.36	2.57	25	100
4	1109	grasland	1.09	430861.89	1340400	86.22
4	1109	akkerbouw	0.36	78.45	150	25
4	1109	hoogwaardig	1.11	26867.34	163900	57.9
4	1109	stedelijk	1.42	62.71	200	88.89
4	1948	grasland	1.19	1937.33	24875	5.83
4	1948	akkerbouw	1.71	0	0	0
4	1948	hoogwaardig	1.06	0	0	0
4	1948	stedelijk	1.5	0	0	0
4	1107	grasland	1.4	21551.22	155475	28.19
4	1107	akkerbouw	3.19	0	0	0
4	1107	hoogwaardig	1.72	0	0	0
4	1107	stedelijk	1.87	1.03	25	25
4	1950	grasland	1.01	19818.38	179500	44.05
4	1950	akkerbouw	-0.18	48.4	125	38.46
4	1950	hoogwaardig	0.45	1268.82	11175	27.87
4	1950	stedelijk	1.23	7.2	100	100
4	671	grasland	0.96	3203.27	16575	59.78
4	671	akkerbouw	0	0	0	0
4	671	hoogwaardig	0.97	70.36	150	2.27
4	671	stedelijk	0	0	0	0
4	1099	grasland	0	0	0	0
4	1099	akkerbouw	0	0	0	0
4	1099	hoogwaardig	0.46	349.41	1750	6.78
4	1099	stedelijk	0	0	0	0
4	1835	grasland	1.12	5037.21	63000	24.25
4	1835	akkerbouw	0	0	0	0
4	1835	hoogwaardig	1.14	0	0	0
4	1835	stedelijk	1.42	2.77	25	100
4	1951	grasland	1.03	6560.21	60450	36.19
4	1951	akkerbouw	1.12	0.98	25	50
4	1951	hoogwaardig	1.06	9	275	3.12
4	1951	stedelijk	1.21	7.98	50	66.67
4	1836	grasland	1.07	20003.39	180500	28.51
4	1836	akkerbouw	1.64	0	0	0
4	1836	hoogwaardig	1.22	0	0	0
4	1836	stedelijk	1.24	7.39	25	25
4	1992	grasland	0	0	0	0
4	1992	akkerbouw	0	0	0	0
4	1992	hoogwaardig	1.32	0	0	0
4	1992	stedelijk	0	0	0	0
4	1106	grasland	1.39	3139.44	24275	21.79
4	1106	akkerbouw	0	0	0	0
4	1106	hoogwaardig	2.18	0	0	0
4	1106	stedelijk	0	0	0	0
4	1976	grasland	0	0	0	0
4	1976	akkerbouw	0	0	0	0
4	1976	hoogwaardig	2.22	0	0	0
4	1976	stedelijk	0	0	0	0
